"";"N1";"N2";"N3";"N4";"N5";"N6";"N7";"N8";"N9";"N10";"N11";"N12";"S1";"S2";"S3";"S4";"S5";"S6";"S7";"S8";"S9";"S10";"S11";"S12";"S13";"S14";"S15";"S16";"S17";"S18";"S19";"S20";"S21";"S22";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Species"
"d315de4fb4c11b3e2671c72658f432fe";"7733";"3423";"3373";"67";"159";"0";"0";"0";"0";"0";"0";"0";"52";"38";"59";"66";"32";"41";"45";"72";"61";"101";"130";"43";"0";"9";"53";"57";"88";"61";"31";"37";"39";"73";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Defluviicoccales";"Defluviicoccaceae";"Defluviicoccus";NA
"1c7367a2d83f5da41cecdbe015cc2d62";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodospirillales";"Rhodospirillaceae";"Caenispirillum";NA
"e585cfbd74c1e13a261d69e0f3548184";"0";"0";"0";"0";"0";"3";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rickettsiales";"Rickettsiaceae";"uncultured";NA
"f23e94d3e8e2ea5090e1100fd5b5962a";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rickettsiales";"SM2D12";"SM2D12";NA
"a0bf61154033d4be8ca74f58cb9ebdcd";"0";"0";"10";"0";"0";"32";"18";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"2";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Azospirillales";"Azospirillaceae";"Azospirillum";NA
"e8cef77ef630d1d154c529e45661a09c";"152";"32";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Kiloniellales";"Fodinicurvataceae";"uncultured";NA
"7f0995b169367450e8b629d9e2e59d5d";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Acetobacterales";"Acetobacteraceae";"uncultured";NA
"771ed5d92ac7cf6c242c394d51bed6a5";"0";"0";"45";"25";"17";"0";"0";"10";"9";"31";"28";"5";"42";"49";"23";"45";"27";"21";"27";"23";"11";"0";"0";"44";"0";"0";"20";"28";"37";"37";"20";"11";"4";"6";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Acetobacterales";"Acetobacteraceae";"Roseomonas";NA
"d84192f3b6a8acd3c555f7f3e625fe65";"102";"31";"14";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Tistrellales";"Geminicoccaceae";"uncultured";NA
"15b80b4eccaf2695447a7f122b0f6993";"18";"9";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Tistrellales";"Geminicoccaceae";"Candidatus_Alysiosphaera";NA
"a7c57ac20b6af1acb9085f903106c92d";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"3";"10";"12";"16";"14";"0";"3";"8";"7";"15";"12";"8";"9";"4";"3";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Puniceispirillales";"uncultured";"uncultured";NA
"c9b91855ebab73930fbbea660977913b";"21";"12";"0";"0";"20";"12";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"5";"5";"6";"14";"14";"9";"0";"17";"36";"30";"16";"21";"15";"15";"7";"26";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Micavibrionales";"uncultured";"uncultured";NA
"4baa27ce2e7b6c8f7a3c9ac2aa93bfd7";"14";"6";"0";"35";"4";"55";"61";"90";"378";"380";"458";"40";"144";"160";"138";"110";"117";"70";"37";"52";"34";"25";"23";"9";"0";"10";"25";"12";"11";"14";"0";"3";"4";"12";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodospirillales";"uncultured";"uncultured";NA
"8961ae98d719665f9ef6248e2811cd2a";"34";"8";"0";"10";"0";"0";"0";"0";"60";"12";"54";"4";"125";"99";"23";"12";"4";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Micavibrionales";"Micavibrionaceae";"uncultured";NA
"8d5c5661ab38f9de15169363bfba46aa";"40";"21";"0";"0";"0";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Parvibaculales";"Parvibaculaceae";"Parvibaculum";NA
"2e005e1ab0fe13b687ce4b3b0fa63abe";"89";"29";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Caulobacterales";"Parvularculaceae";"Amphiplicatus";NA
"62c5f1b4b9cd5cc7eed8ce57a7f0ef12";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Sneathiellales";"Sneathiellaceae";"Sneathiella";NA
"511316b52890639c88b13dbc8ad7e227";"166";"67";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Sphingomonadales";"Sphingomonadaceae";"Altererythrobacter";NA
"2c7d866fb878dd6da38890183f10928f";"100";"28";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Sphingomonadales";"Sphingomonadaceae";NA;NA
"40aaeee2ca17944e79c54567451246bc";"4";"0";"0";"0";"0";"12";"13";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"3";"7";"0";"0";"4";"14";"0";"9";"0";"0";"0";"6";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Sphingomonadales";"Sphingomonadaceae";"Sphingosinicella";NA
"94ef6f4321cdc0d7db09c0c723e307fc";"9";"0";"230";"24";"13";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Sphingomonadales";"Sphingomonadaceae";"Sphingomonas";NA
"ed6be6f35c692c6166ff8442f30ba282";"13";"0";"396";"0";"0";"0";"0";"0";"0";"11";"4";"6";"26";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Sphingomonadales";"Sphingomonadaceae";"Sphingobium";NA
"fb87462572fc5566450774faba6bb877";"0";"0";"6";"0";"9";"9";"13";"6";"0";"9";"5";"0";"5";"0";"0";"8";"4";"0";"0";"5";"0";"14";"3";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Sphingomonadales";"Sphingomonadaceae";"Novosphingobium";NA
"de591a1c1111e5a4fb1078d988982659";"7";"0";"112";"40";"36";"54";"57";"27";"39";"56";"85";"12";"44";"19";"0";"0";"5";"5";"0";"6";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"3";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Sphingomonadales";"Sphingomonadaceae";"Sphingopyxis";NA
"262259af1422a097100b3380887e9d04";"0";"0";"163";"0";"0";"0";"0";"0";"0";"9";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Sphingomonadales";"Sphingomonadaceae";"Blastomonas";NA
"7854da004130b608c6b43e3741c5b925";"100";"35";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Sphingomonadales";"Sphingomonadaceae";"Erythrobacter";NA
"6df01be392785b7c5e5e64515e6f56ae";"58";"23";"0";"1168";"660";"290";"198";"154";"44";"0";"119";"39";"335";"122";"69";"33";"20";"15";"8";"13";"8";"14";"26";"36";"0";"29";"21";"25";"45";"58";"30";"24";"32";"33";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Caulobacterales";"Hyphomonadaceae";"Hyphomonas";NA
"72dcbb984f483da885f474228138c569";"120";"45";"29";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Caulobacterales";"Hyphomonadaceae";"Hirschia";NA
"9034a30d9db87b43b3d9966782f9c471";"85";"26";"0";"3";"24";"39";"39";"13";"4";"0";"26";"66";"28";"24";"14";"0";"9";"8";"0";"18";"11";"44";"47";"48";"0";"49";"47";"49";"92";"100";"59";"65";"53";"65";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Caulobacterales";"Hyphomonadaceae";"SWB02";NA
"7f2e9ebab27b8bb00747abc695d3cb76";"0";"0";"0";"71";"104";"826";"811";"134";"163";"170";"41";"88";"157";"60";"30";"36";"37";"54";"56";"96";"87";"92";"93";"114";"0";"203";"160";"134";"213";"449";"168";"136";"90";"96";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Caulobacterales";"Hyphomonadaceae";"Glycocaulis";NA
"26301148d144a89f65ded106c3c1fcfa";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Beijerinckiaceae";NA;NA
"08995258dcab3634cbbe385927d19c0b";"0";"0";"1971";"231";"164";"342";"336";"320";"267";"976";"438";"93";"371";"304";"118";"124";"150";"85";"85";"99";"35";"81";"93";"82";"0";"43";"60";"36";"66";"108";"33";"34";"36";"28";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Caulobacterales";"Caulobacteraceae";"Brevundimonas";NA
"47d011cc4bf606d64d6b234fdd3cc9f8";"0";"0";"15";"9";"0";"15";"15";"3";"0";"0";"0";"13";"0";"3";"0";"5";"3";"0";"0";"3";"0";"0";"0";"6";"0";"0";"0";"7";"0";"6";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Caulobacterales";"Caulobacteraceae";"Phenylobacterium";NA
"52d6fae91fe613402b5eb064db422d2a";"0";"0";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Caulobacterales";"Caulobacteraceae";"Caulobacter";NA
"6829fcedab49f530667fa69ee76d6183";"12";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Caulobacterales";"Caulobacteraceae";"uncultured";NA
"bc0b3b6456fe004855bb8a9698b46e53";"0";"0";"0";"13275";"6695";"4645";"4610";"16814";"471";"4338";"5943";"954";"6591";"10136";"6370";"8893";"10838";"10530";"12224";"13694";"12163";"22119";"25362";"27266";"17";"30754";"39019";"53664";"39903";"44887";"29729";"20658";"17091";"17882";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodobacterales";"Rhodobacteraceae";"Paracoccus";NA
"3a75d2456f77c34edb40605af09221b2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Caulobacterales";"Caulobacteraceae";NA;NA
"e792cb89e033d98b855b9f761e503d6b";"548";"172";"490";"933";"351";"53";"49";"0";"13";"28";"471";"172";"321";"184";"93";"51";"83";"21";"43";"29";"25";"51";"62";"75";"0";"19";"46";"61";"56";"81";"45";"14";"36";"20";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodobacterales";"Rhodobacteraceae";NA;NA
"1a0366d950047362f4ce9bb20d8d5f1e";"16";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodobacterales";"Rhodobacteraceae";"Defluviimonas";NA
"3c4c6cf579f0227f7450772f1746478b";"16";"0";"8";"139";"105";"108";"86";"65";"387";"635";"147";"509";"101";"75";"67";"59";"84";"31";"27";"17";"0";"0";"7";"11";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodobacterales";"Rhodobacteraceae";"uncultured";NA
"053e3ef06fbd8aaf2539e8d037c63d98";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodobacterales";"Rhodobacteraceae";"Rhodobacteraceae";NA
"cf2f24d22e9155cfa990cb7f2a39acda";"0";"0";"3";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodobacterales";"Rhodobacteraceae";"Rhodobacter";NA
"41efb536fe2cecb6c890abaa6f708313";"0";"0";"0";"229";"86";"73";"62";"154";"504";"618";"511";"119";"153";"79";"42";"30";"17";"11";"8";"10";"10";"25";"44";"44";"0";"16";"12";"27";"21";"15";"23";"17";"28";"12";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodobacterales";"Rhodobacteraceae";"Amaricoccus";NA
"28c2b69bb7c6b3d66d8be110b2d8f26e";"0";"0";"5";"642";"298";"2037";"1082";"123";"601";"1053";"351";"104";"475";"349";"135";"70";"74";"26";"14";"31";"7";"18";"31";"48";"0";"16";"8";"7";"10";"0";"9";"0";"6";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodobacterales";"Rhodobacteraceae";"Gemmobacter";NA
"d1be5ae174e389d6760d73d74b70b9e8";"90";"34";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodobacterales";"Rhodobacteraceae";"Thioclava";NA
"6ac5097c89f6f54b8135f83e977ca012";"0";"0";"4";"9135";"15482";"9175";"6673";"15368";"35405";"18170";"25132";"27739";"33003";"40615";"23294";"25173";"35365";"17379";"19403";"21293";"28934";"21394";"19715";"11566";"8";"2630";"1924";"1900";"1055";"1219";"453";"184";"207";"200";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Alphaproteobacteria_Incertae_Sedis";"Unknown_Family";"Neomegalonema";NA
"d48c0bac7cbe2ffb7fa2eb23949d23ef";"490";"122";"71";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Methyloligellaceae";"Methyloceanibacter";NA
"fe9ac8dac0d61a452d56b59868253588";"102";"32";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Methyloligellaceae";NA;NA
"a0130d47aba0f5a5481c1ad99bd26133";"0";"0";"0";"0";"0";"152";"95";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Stappiaceae";"Pannonibacter";NA
"4e72ad7c1faad2dca89c11075e19a49f";"0";"0";"0";"47";"169";"6974";"4519";"236";"1144";"696";"258";"673";"189";"234";"97";"64";"110";"60";"64";"44";"26";"81";"79";"75";"0";"40";"52";"48";"59";"58";"56";"40";"62";"45";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Stappiaceae";"Stappia";NA
"8330b52e00f8eff42512978e083d0e99";"203";"108";"118";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Hyphomicrobiaceae";NA;NA
"f333aaf92d1ae109492a138cef0acbc6";"3011";"1262";"1500";"23";"13";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Hyphomicrobiaceae";"Hyphomicrobium";NA
"9e4cfeada9181d104bac0f5cca1895d4";"19";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Hyphomicrobiaceae";"Filomicrobium";NA
"241693a03d133f908cb6af9fe172911a";"22";"10";"12";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Rhizobiales_Incertae_Sedis";"uncultured";NA
"cc4396765b2d72bc11ae7695220fda03";"14";"8";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Rhizobiales_Incertae_Sedis";"Nordella";NA
"ecebcf219660ad7df10a4d41e8fd2cec";"205";"58";"125";"21";"18";"11";"16";"39";"39";"37";"64";"25";"12";"8";"9";"7";"11";"18";"21";"17";"17";"61";"39";"51";"0";"10";"13";"12";"24";"25";"13";"12";"12";"5";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Hyphomicrobiaceae";"Pedomicrobium";NA
"d640a2763f47b268e7bc535b1d6d086f";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Hyphomicrobiaceae";"uncultured";NA
"1af9b68b35c9025b6feb45395266b1f1";"123";"58";"91";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Xanthobacteraceae";"Pseudorhodoplanes";NA
"fc7507ade7514ba72595b661b5af8157";"151";"72";"87";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";NA;NA;NA
"9f9b8ec2cfa6ae22d5c132c86ddc2eb0";"819";"352";"339";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Xanthobacteraceae";NA;NA
"a45b2fe0c6b9353fb32f049d6e629f0a";"1609";"735";"555";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Xanthobacteraceae";"Xanthobacteraceae";NA
"9ab796ef43a987553c08939c80e521e3";"6";"0";"22";"27";"36";"0";"0";"0";"20";"20";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Rhizobiales_Incertae_Sedis";"Phreatobacter";NA
"31c5d6d689fe24ec7157fa1c0783fbd4";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Beijerinckiaceae";"Methylobacterium-Methylorubrum";NA
"b24aadee9a22976aeff52f5c5b8dd79f";"57";"22";"124";"35";"0";"7";"0";"43";"11";"15";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"5";"0";"4";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Beijerinckiaceae";"Bosea";NA
"8a281ef9ec1e3fd698db2de706ff8151";"0";"0";"0";"0";"0";"8";"7";"0";"7";"0";"0";"5";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Xanthobacteraceae";"Xanthobacter";NA
"6c16fb1695ab304f929d19b0958f5475";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Pleomorphomonadaceae";"uncultured";NA
"0383adbe460f296e90cdc4fd77fa1d67";"256";"83";"87";"9";"8";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Xanthobacteraceae";"Pseudolabrys";NA
"38849a561a763e516b944a25f5f448df";"101";"57";"164";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"0";"9";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Xanthobacteraceae";"Rhodopseudomonas";NA
"fb75fa1fac5ad54c9d64c653e50a7126";"109";"31";"44";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Xanthobacteraceae";"Bradyrhizobium";NA
"fd3c3c1426c5489510332fed6a55d633";"8";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Beijerinckiaceae";"uncultured";NA
"5984a30bcb8d1cbd12c9a10f758f2d48";"397";"173";"123";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Xanthobacteraceae";"uncultured";NA
"bac23edb753a2265e518bc5a1f4b144a";"101";"40";"136";"0";"89";"260";"244";"16";"50";"29";"11";"0";"44";"33";"15";"13";"20";"12";"28";"21";"21";"29";"23";"23";"0";"42";"65";"44";"37";"62";"18";"21";"11";"27";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Devosiaceae";"Devosia";NA
"096bfeb44c5a1f2aa39de71a191cc545";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Devosiaceae";NA;NA
