;N1;N2;N3;N4;N5;N6;N7;N8;N9;N10;N11;N12;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S14;S15;S16;S17;S18;S19;S20;S21;S22;Kingdom;Phylum;Class;Order;Family;Genus;Species
9034a30d9db87b43b3d9966782f9c471;0.104512480019673;0.0669654355328903;0;0.0073742687183521;0.0609013398294762;0.0818141769284021;0.109240637517156;0.0333941277710704;0.00752827809459281;0;0.0462979450835144;0.14136092013108;0.0451642041422027;0.0328128845259905;0.0316434238184572;0;0.0138038926977408;0.0197204624448443;0;0.0338957517324495;0.0172009382329945;0.0584127658444627;0.0630035255164278;0.0683838614087075;0.078064012490242;0.0616959831976897;0.0538846428767801;0.121412075222699;0.122083725018618;0.106425195714131;0.147365557268523;0.146903930373081;0.148229230804315;d__Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;SWB02;NA
7f2e9ebab27b8bb00747abc695d3cb76;0;0;0;0.174524359667666;0.26390580592773;1.73278231135539;2.27164505195933;0.344216393947957;0.306777332354657;0.369717926969835;0.0730082980163111;0.18848122684144;0.253242144654494;0.0820322113149763;0.0678073367538368;0.0719323835594541;0.0567493366462676;0.133113121502699;0.120958161435946;0.180777342573064;0.136043784206411;0.122135783129331;0.124666550489953;0.16241167084568;0.323408051745288;0.210028878970859;0.147358002969154;0.281095348069944;0.548155925333594;0.303041235253797;0.30833408905414;0.249459504407118;0.218923171649449;d__Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Glycocaulis;NA
26301148d144a89f65ded106c3c1fcfa;0;0.00772678102302581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;NA;NA
08995258dcab3634cbbe385927d19c0b;0;0;2.80561407504413;0.567818691313111;0.416159155501421;0.717447397679834;0.941150107840117;0.822009298980195;0.50251256281407;2.12261586307388;0.779942305637665;0.199190387457431;0.598425704884186;0.415629870662547;0.266708857898425;0.247767098927009;0.230064878295679;0.209529913476471;0.183597209322418;0.186426634528472;0.0547302580140735;0.107532591668215;0.124666550489953;0.116822429906542;0.0685051538179675;0.0787608296140719;0.0395887172155936;0.0870999670075883;0.131850423020107;0.059525956924853;0.077083522263535;0.0997838017628472;0.0638525917310894;d__Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;NA
47d011cc4bf606d64d6b234fdd3cc9f8;0;0;0.0213517052895291;0.0221228061550563;0;0.0314669911263085;0.0420156298142909;0.00770633717793933;0;0;0;0.0278438176015764;0;0.00410161056574882;0;0.00999060882770196;0.00460129756591359;0;0;0.00564929195540826;0;0;0;0.00854798267608844;0;0;0.0076978061252543;0;0.00732502350111707;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;NA
52d6fae91fe613402b5eb064db422d2a;0;0;0.0128110231737175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;NA
6829fcedab49f530667fa69ee76d6183;0.0147547030616009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;uncultured;NA
bc0b3b6456fe004855bb8a9698b46e53;0;0;0;32.631139078708;16.9889362565976;9.74427825211353;12.9128035629254;43.1914511032906;0.886454745638304;9.43433157173615;10.5826418319741;2.04330784553107;10.6313310536164;13.8579748981433;14.397757837398;17.7692968609507;16.6229543397905;25.9570586930264;26.4034386677322;25.7871346791202;19.0195465207193;29.3643629025834;33.9977747690988;38.8448826077046;48.9955232678551;51.2194801785245;59.0135811293781;52.659848234906;54.799721649107;53.6256719217865;46.835041262356;47.3723598869117;40.7790016191193;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;NA
3a75d2456f77c34edb40605af09221b2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00753238927387767;0;0;0;0;0;0;0;0;0;0.0234496193946391;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;NA;NA
e792cb89e033d98b855b9f761e503d6b;0.673798106479774;0.443002111986813;0.697489039457951;2.2933975714075;0.89068209500609;0.11118336864629;0.13725105739335;0;0.0244669038074266;0.060894717383267;0.838705082089818;0.368395125190088;0.517775340344538;0.251565448032594;0.210202743936894;0.10190421004256;0.127302565990276;0.0517662139177164;0.0928785882454587;0.0546098222356131;0.0390930414386239;0.0677057058651727;0.0831110336599686;0.106849783451106;0.0302697191288693;0.0603833027041218;0.0670808819486446;0.0739030023094688;0.0988878172650804;0.0811717594429814;0.0317402738732203;0.0997838017628472;0.0456089940936353;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA;NA
1a0366d950047362f4ce9bb20d8d5f1e;0.0196729374154678;0.0257559367434194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Defluviimonas;NA
3c4c6cf579f0227f7450772f1746478b;0.0196729374154678;0;0.0113875761544155;0.34167445061698;0.266443361753959;0.226562336109421;0.240889610935268;0.166970638855352;0.728360905651855;1.38100519779909;0.261761458741408;1.09019255070788;0.162913736370088;0.10254026414372;0.151436385416902;0.117889184166883;0.12883633184558;0.0764167919737718;0.058319113549474;0.0320126544139801;0;0;0.00938350380031904;0.0156713015728288;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;uncultured;NA
cf2f24d22e9155cfa990cb7f2a39acda;0;0;0.00427034105790582;0.0122904478639202;0;0;0;0;0;0;0;0;0;0;0.0090409782338449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacter;NA
41efb536fe2cecb6c890abaa6f708313;0;0;0;0.562902512167543;0.218229801055623;0.153139356814701;0.173664603232402;0.395591975134219;0.948563039918695;1.34403340510211;0.909932689910609;0.254878022660584;0.246790115491322;0.108009078231386;0.0949302714553715;0.0599436529662118;0.026074019540177;0.027115635861661;0.0172797373479923;0.0188309731846942;0.0156372165754496;0.0331890715025356;0.0589820238877197;0.0626852062913152;0.0254902897927321;0.0157521659228144;0.0296915379116952;0.0277136258660508;0.0183125587527927;0.041487788159746;0.0385417611317675;0.0776096235933256;0.0273653964561812;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Amaricoccus;NA
28c2b69bb7c6b3d66d8be110b2d8f26e;0;0;0.00711723509650971;1.57809350572735;0.756191636215997;4.2732173949527;3.03072743060418;0.315959824295512;1.13112378371257;2.29007633587786;0.625022258627444;0.222750540812611;0.766178463126653;0.477154029148779;0.305133015392265;0.139868523587827;0.113498673292535;0.0640915029457441;0.0302395403589865;0.058376016872552;0.0109460516028147;0.0238961314818257;0.0415555168299843;0.0683838614087075;0.0254902897927321;0.0105014439485429;0.0076978061252543;0.0131969646981194;0;0.0162343518885963;0;0.0166306336271412;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Gemmobacter;NA
d1be5ae174e389d6760d73d74b70b9e8;0.110660272962007;0.0875701849276258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Thioclava;NA
6ac5097c89f6f54b8135f83e977ca012;0;0;0.00569378807720777;22.4546482473821;39.2864393016646;19.2473095722587;18.6913531833842;39.4769965835238;66.6346714847647;39.51632195907;44.7523059938032;59.4122812653944;53.2340796180399;55.5289710426294;52.6501367447958;50.2987192039483;54.2416294728447;42.8402396036187;41.9098429703869;40.0967912021693;45.2447224394058;28.4018798290099;26.4279682033271;16.4776612719398;4.18996638468034;2.52559726962457;2.08940451971188;1.3922797756516;1.48820060797695;0.817129045059346;0.417157885190895;0.573756860136371;0.456089940936353;d__Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria_Incertae_Sedis;Unknown_Family;Neomegalonema;NA
d48c0bac7cbe2ffb7fa2eb23949d23ef;0.602483708348703;0.314222428269716;0.101064738370438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methyloligellaceae;Methyloceanibacter;NA
fe9ac8dac0d61a452d56b59868253588;0.125414976023608;0.0824189975789419;0.0298923874053408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methyloligellaceae;NA;NA
a0130d47aba0f5a5481c1ad99bd26133;0;0;0;0;0;0.318865510079926;0.266098988823842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00244167450037236;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Pannonibacter;NA
4e72ad7c1faad2dca89c11075e19a49f;0;0;0;0.11553020992085;0.428846934632562;14.630053074325;12.657908742052;0.606231857997894;2.15308753505354;1.51366868924121;0.459418070444104;1.44145301891238;0.304858377959868;0.319925624128408;0.219243722170739;0.127879792994585;0.168714244083498;0.147903468336332;0.138237898783938;0.0828562820126544;0.0406567630961689;0.107532591668215;0.105899542889315;0.106849783451106;0.0637257244818302;0.068259385665529;0.0527849562874581;0.0778620917189047;0.0708085605107983;0.101013745084599;0.0906864967806294;0.171849880813792;0.102620236710679;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Stappia;NA
8330b52e00f8eff42512978e083d0e99;0.249600393458748;0.278164116828929;0.167966748277629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;NA;NA
f333aaf92d1ae109492a138cef0acbc6;3.70220090987336;3.25039921701952;2.13517052895291;0.0565360601740327;0.0329882257409663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium;NA
9e4cfeada9181d104bac0f5cca1895d4;0.0233616131808681;0.0206047493947355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Filomicrobium;NA
241693a03d133f908cb6af9fe172911a;0.0270502889462683;0.0257559367434194;0.0170813642316233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales_Incertae_Sedis;uncultured;NA
cc4396765b2d72bc11ae7695220fda03;0.0172138202385344;0.0206047493947355;0.0142344701930194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales_Incertae_Sedis;Nordella;NA
ecebcf219660ad7df10a4d41e8fd2cec;0.252059510635682;0.149384433111832;0.177930877412743;0.0516198810284647;0.0456760048721072;0.0230757934926262;0.0448166718019103;0.100182383313211;0.0734007114222799;0.0804680193993171;0.113964172513266;0.0535458030799546;0.0193560874895154;0.0109376281753302;0.020342201026151;0.0139868523587827;0.0168714244083498;0.0443710405008997;0.0453593105384798;0.0320126544139801;0.0265832681782643;0.080981334466187;0.0522795211732061;0.0726578527467518;0.0159314311204575;0.0170648464163823;0.0131962390718645;0.0316727152754866;0.0305209312546544;0.0234496193946391;0.0272059490341888;0.0332612672542824;0.0114022485234088;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Pedomicrobium;NA
d640a2763f47b268e7bc535b1d6d086f;0.0110660272962007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;uncultured;NA
1af9b68b35c9025b6feb45395266b1f1;0.151235706381409;0.149384433111832;0.129533678756477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Pseudorhodoplanes;NA
fc7507ade7514ba72595b661b5af8157;0.185663346858478;0.185442744552619;0.123839890679269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;NA;NA;NA
9f9b8ec2cfa6ae22d5c132c86ddc2eb0;1.00700848395426;0.906608973368361;0.482548539543358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;NA;NA
a45b2fe0c6b9353fb32f049d6e629f0a;1.97835976884299;1.89306135064132;0.790013095712578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Xanthobacteraceae;NA
9ab796ef43a987553c08939c80e521e3;0.00737735153080044;0;0.0313158344246427;0.0663684184651689;0.0913520097442144;0;0;0;0.0376413904729641;0.0434962267023336;0.0302717333238363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales_Incertae_Sedis;Phreatobacter;NA
31c5d6d689fe24ec7157fa1c0783fbd4;0;0;0.00569378807720777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;NA
b24aadee9a22976aeff52f5c5b8dd79f;0.0700848395426042;0.0566630608355226;0.176507430393441;0.0860331350474411;0;0.014684595858944;0;0.110457499550464;0.0207027647601302;0.0326221700267502;0;0;0;0.00410161056574882;0;0;0;0;0;0;0;0;0.00268100108580544;0;0;0;0;0;0.00610418625093089;0;0.00906864967806294;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Bosea;NA
8a281ef9ec1e3fd698db2de706ff8151;0;0;0;0;0;0.0167823952673645;0.0196072939133358;0;0.0131744866655374;0;0;0.0107091606159909;0.00645202916317182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Xanthobacter;NA
6c16fb1695ab304f929d19b0958f5475;0.00737735153080044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Pleomorphomonadaceae;uncultured;NA
0383adbe460f296e90cdc4fd77fa1d67;0.314766998647486;0.213774274970381;0.123839890679269;0.0221228061550563;0.0203004466098254;0.0125867964505234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Pseudolabrys;NA
38849a561a763e516b944a25f5f448df;0.124185417435141;0.14680883943749;0.233445311165518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00804300325741632;0;0;0;0;0.0118772682283075;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Rhodopseudomonas;NA
fb75fa1fac5ad54c9d64c653e50a7126;0.134021886142875;0.0798434039046;0.0626316688492854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium;NA
fd3c3c1426c5489510332fed6a55d633;0.00983646870773392;0;0.00427034105790582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;uncultured;NA
5984a30bcb8d1cbd12c9a10f758f2d48;0.488134759621296;0.445577705661155;0.175083983374139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;uncultured;NA
bac23edb753a2265e518bc5a1f4b144a;0.124185417435141;0.103023746973677;0.193588794625064;0;0.225842468534308;0.545427846189347;0.683454244979132;0.0411004649490097;0.0941034761824102;0.0630695287183837;0.0195875921507176;0;0.07097232079489;0.045117716223237;0.0339036683769184;0.0259755829520251;0.0306753171060906;0.0295806936672665;0.0604790807179731;0.0395450436878578;0.0328381548084441;0.0384993229429413;0.0308315124867626;0.0327672669250057;0.0669120107059217;0.0853242320819113;0.0483862099301699;0.0488287693830419;0.075691909511543;0.0324687037771925;0.0476104108098304;0.0304894949830922;0.0615721420264076;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Devosia;NA
096bfeb44c5a1f2aa39de71a191cc545;0.0122955858846674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;NA;NA
e5ce19deea9d46d83dc40b420b4d271a;0.00368867576540022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methyloligellaceae;uncultured;NA
6a1f1d73040e5a83a6ebce27b3aae66f;0.132792327554408;0.0437850924638129;0.0170813642316233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;uncultured;uncultured;NA
eebe2585b765e59dc555b8ad4e41d942;0.115578507315874;0.113326121671045;0.0626316688492854;0;0;0;0;0.0128438952965655;0;0;0.0213682823462374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0131969646981194;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales_Incertae_Sedis;Bauldia;NA
b6ae99fbd87ea50d6d3d41d2455fb5e7;0.0405754334194024;0.0618142481842065;0.0113875761544155;0.00491617914556806;0;0;0;0;0.0263489733310748;0;0;0;0.00322601458158591;0.00273440704383254;0.0113012227923061;0;0;0;0;0.00376619463693884;0;0.00929294002070998;0;0;0;0.0039380414807036;0.00329905976796613;0.00527878587924777;0.00976669800148942;0;0;0.013858861355951;0.0205240473421359;d__Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA;NA
35b3caaa4fa3213044c93622887005d7;0.242223041927948;0.198320712924329;0.111028867505551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;uncultured;uncultured;uncultured;NA
f08b4108149b06cc52c1cc1e1b8d7e69;0.0209024960039346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylocystis;NA
80b66e6e3155bf83c5b274bd329fabd2;0.0528710193040698;0.0360583114407871;0.0412799635597563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;alphaI_cluster;NA
351cd086330fdb31fdb8770e1cf03d2f;0.0885282183696053;0.0566630608355226;0.0270454933667369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methyloligellaceae;Rhodobium;NA
efb31663f2e0ffb978f562b1670c61db;0.120496741669741;0.100448153299335;0.0569378807720777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodobiaceae;Tepidamorphus;NA
9dc01b4eeda08ebbc77313c350be6fde;0.459854912086561;0.337402771338794;0.448385811080112;0.344132540189765;0.451684937068616;0.272713923094674;0.271701072799081;0.166970638855352;0.0112924171418892;0;0.024929662737277;0.0728222921887382;0;0.00546881408766509;0;0;0.0291415512507861;0.0468360983065053;0;0;0;0.00796537716060856;0;0;0;0.00656340246783933;0;0.00263939293962389;0;0;0;0.0388048117966628;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;NA;NA
415dccbcdc449a444c1e1621973ca624;0;0;0;0;0;0.0272713923094674;0.0280104198761939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Chelativorans;NA
ba6e05199e4f15ca4603438e1120ddb8;0.389770072543957;0.316798021944058;0.419916870694073;0.221228061550563;0.147178237921234;0.188801946757851;0.0840312596285818;0.218346220041614;0.229612481885081;0.328396511602618;0.439830478293387;0.126368095268693;0.156461707206917;0.10254026414372;0.122053206156906;0.0739305053249945;0.0598168683568766;0.133113121502699;0.0971985225824567;0.137466104248268;0.0922595777951525;0.142049226030853;0.150136060805105;0.156713015728288;0.084436584938425;0.0932003150433185;0.120965524825425;0.13592873639063;0.115979538767687;0.101013745084599;0.104289471297724;0.149675702644271;0.0843766390732252;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Mesorhizobium;NA
1c866d4eb4f983d8b558f66d7b0728f2;0.154924382146809;0.162262401483542;0.276148721744577;0.179440538813234;0.124340235485181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Ensifer;NA
5aeb428feaa7fd9d8de10df4dea7da82;0;0.0257559367434194;0.136650913852986;0.265473673860675;0.109114900527812;0.0587383834357759;0.0224083359009552;0;0;0;0;0;0;0;0;0;0;0;0;0.0150647785477553;0.00781860828772478;0;0.0067025027145136;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;NA
81ef04fc448a46c418860d949afca5be;0;0;0;0.0516198810284647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Shinella;NA
f4eb33a61d3bc49534cb7e58ec602af0;0;0;0;0;0;0;0;0;0;0;0;0.0257019854783782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobiaceae;NA
6fb0502f2859604e5e9f2b869108d165;0;0;0.0170813642316233;0;0.0177628907835972;0;0;0;0;0;0.0106841411731187;0;0.0129040583263436;0;0.0158217119092286;0;0.00766882927652265;0;0.0323995075274856;0.0301295570955107;0.0125097732603597;0.0172583171813185;0.024129009772249;0.0284932755869615;0.0191177173445491;0.0118141244421108;0.0076978061252543;0.0263939293962389;0.020754233253165;0;0;0.0249459504407118;0.0114022485234088;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Hoeflea;NA
b10a6cb02d02cd68f5ec0238e1ac530b;0.0258207303578015;0.041209498789471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Pseudahrensia;NA
822205346f490cafad9e55f44e83fce6;0;0;0;0;0;0.0167823952673645;0.0168062519257164;0.113026278609777;0.0677545028513353;0.0152236793458168;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00997264645543652;0;0;0.00549843294661022;0;0.0122083725018618;0;0.00453432483903147;0.0221741781695216;0.0159631479327723;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Nitratireductor;NA
dcf5d6f2a7e2565d050abccad802513c;0.0356571990655355;0.0334827177664452;0.0284689403860388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Oricola;NA
8e6a273395c4de795e498053439f1d60;0.0725439567195377;0.0592386545098645;0.18362466548995;0;0.0203004466098254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Aminobacter;NA
